idpedido,itemprecovenda,pedidohorario,calendarkey,itemkey,filialkey,clientekey
86,26,10:32:18,14c6a2bc-29a7-42f0-ba68-0d3a0b20a78e,00d6bb05-b5e8-4fce-aa3d-f80b6b1625d0,ba6177ca-9625-484c-80f5-07af9d11cc52,54260baa-8245-4d3b-b1e6-3e82e9fd2235
66,27,12:17:13,ee1853e3-f6ad-41c1-96b2-3b375998e53b,6d4c02cf-c00f-4636-8dee-2b96101bbaf8,33b099f8-0402-48ef-9037-a60aa4bce846,4c86502a-e03d-4a73-93f9-28f6ba759dfe
7,40,15:08:34,8c5aa384-a2fc-4004-8324-3d0ea44d4f2a,53a29ece-c4fd-448b-be00-236a9defe98a,33b099f8-0402-48ef-9037-a60aa4bce846,048854ec-efd8-4782-bd3e-dafbe052bcdc
79,50,13:56:10,69621d3f-ec6c-4b99-808b-1a79c515ef6d,02fd295e-0015-42b1-9b29-bf6dc39ab382,ba6177ca-9625-484c-80f5-07af9d11cc52,737ac47e-7ece-4681-88c6-160e424a3e93
44,7,11:22:22,9cc7d0b5-3aff-4426-a16c-90d8100a7e90,1a0dcfa1-76b8-448f-a2f6-ed03296fd3a1,7223e7d4-cda4-4afc-8362-8144ed32ee3c,af42f754-7b9a-404d-be9e-aec20ff43f75
95,74,14:18:26,9ac9f28c-d6f3-4f5b-96e0-07889bfdb737,2150d95a-0250-430d-be4d-be35a9852d45,893a7b87-7864-4071-9034-ef018527dfe4,bed3225d-29d9-4a05-9ba0-9d5567de74fc
26,80,15:06:51,14c6a2bc-29a7-42f0-ba68-0d3a0b20a78e,059253eb-a668-4445-93ce-0708394f9991,7223e7d4-cda4-4afc-8362-8144ed32ee3c,bed3225d-29d9-4a05-9ba0-9d5567de74fc
81,29,14:53:27,877c2bb9-c0d8-4a1a-b928-93f4ea5361e1,fc696b18-b0e1-41b1-9dbe-ea5d5be20207,ba6177ca-9625-484c-80f5-07af9d11cc52,7eb4eb10-3ca2-45a7-9190-109f6af4298e
55,71,14:35:48,cb696442-54bd-4b85-998b-e60eea75b2f0,f9a803e7-c09a-4bde-afc1-6db776ab85cc,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,ab4d4ad8-3027-4709-b2e2-8dc13e407923
85,6,11:09:36,c459da8c-8e90-4b45-bc9e-03b1bc0ad507,2a9b7ec1-501a-4d9f-8122-0bf726bb1a34,893a7b87-7864-4071-9034-ef018527dfe4,3c62b973-6cc7-4495-aefe-d518df84ac51
84,44,14:51:27,3f52b3d7-f92d-4a17-a493-353e928efb81,32dd6eda-0c75-416d-8aa6-9eae9bb233c1,ba6177ca-9625-484c-80f5-07af9d11cc52,0cb5e2fb-1619-4ae9-b6da-c47aadf99cd8
99,50,10:53:15,6be0a872-9651-4f05-b623-61b253310f63,02fd295e-0015-42b1-9b29-bf6dc39ab382,7223e7d4-cda4-4afc-8362-8144ed32ee3c,7a2bb121-2d43-48b7-be76-00e6450a35db
117,73,13:21:40,e3d8dc53-75e2-4d1a-8536-66dca8ef33ed,210bfde6-efc8-428c-b40c-2db91338998c,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,bed3225d-29d9-4a05-9ba0-9d5567de74fc
4,39,15:28:28,79db593a-da57-4038-a591-b4ddf9f7d3a5,1ce52ef3-0e76-4572-ac51-d31a0d5f666f,7223e7d4-cda4-4afc-8362-8144ed32ee3c,9f22e019-0669-46f2-bc2d-780789d18165
86,40,10:32:18,14c6a2bc-29a7-42f0-ba68-0d3a0b20a78e,53a29ece-c4fd-448b-be00-236a9defe98a,ba6177ca-9625-484c-80f5-07af9d11cc52,54260baa-8245-4d3b-b1e6-3e82e9fd2235
61,67,12:57:32,710dc3ed-d372-4b57-a49f-0578966b8d80,188d1b4b-000e-4981-b446-53352bb5f50b,33b099f8-0402-48ef-9037-a60aa4bce846,ab4d4ad8-3027-4709-b2e2-8dc13e407923
95,35,14:18:26,eb57d156-f76f-4a00-b3b5-8d7e3c38ff79,6f14ef68-b11a-472a-919f-6ddea44a9deb,893a7b87-7864-4071-9034-ef018527dfe4,bed3225d-29d9-4a05-9ba0-9d5567de74fc
116,15,14:55:43,109a9ada-eef1-49e8-891c-5734d5b14a67,46529716-ad6d-48a8-b322-26a5ad474923,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,78d0d27a-ccdc-4133-87c9-68feb4125411
42,72,12:04:07,9024a88d-a032-43bc-bbf3-9919bee3feb8,1d2cf1f0-7b62-46f4-b098-b9c43b7a68ff,893a7b87-7864-4071-9034-ef018527dfe4,3c0b65f3-4a2e-4dfe-9fff-8d50b4a0d4b9
105,17,12:31:02,85d92596-c19b-477b-984c-d918863eb148,8f3f5c1c-e470-4ed5-8f4e-e19b750344cd,33b099f8-0402-48ef-9037-a60aa4bce846,4fa5ea1b-754e-4429-bd67-28f590abc8d5
68,75,10:45:25,06de1b7d-6dd2-4fd2-8403-73dd714e390f,ac00dc82-b3f2-450e-bcda-734209690621,7223e7d4-cda4-4afc-8362-8144ed32ee3c,0cb6e25d-ecf9-49db-ac69-318d3f504ab3
92,74,11:48:02,09a90fae-4954-4b38-bd85-8a2780311bd6,2150d95a-0250-430d-be4d-be35a9852d45,7223e7d4-cda4-4afc-8362-8144ed32ee3c,b68f5f8a-8cfa-413f-bebd-ad541bf97554
16,37,12:50:20,d56daa55-28c4-47df-b311-9ece6eaabcc6,74fcce11-bb66-40e2-bb0f-7a130ef03870,33b099f8-0402-48ef-9037-a60aa4bce846,9f22e019-0669-46f2-bc2d-780789d18165
7,39,15:08:34,ed1ee3bc-6ba7-40ff-a2ba-7ff0070cd404,556651b4-dc5c-4e8e-98a4-87e5833f269b,33b099f8-0402-48ef-9037-a60aa4bce846,048854ec-efd8-4782-bd3e-dafbe052bcdc
35,40,15:29:30,7a84d3e4-1546-43a6-b546-593aadf5288b,53a29ece-c4fd-448b-be00-236a9defe98a,893a7b87-7864-4071-9034-ef018527dfe4,af42f754-7b9a-404d-be9e-aec20ff43f75
91,41,10:42:16,2289e088-6f31-461d-bf2d-409196fb2b58,c6e8ec1d-764a-424f-9ebc-dd9d2fa2c85a,33b099f8-0402-48ef-9037-a60aa4bce846,979ee368-6d97-4672-8835-a989c41cea07
42,12,12:04:07,20296708-9ace-404b-9e16-13725009dfc6,741a3a6b-8f1f-4c32-821f-901fc675469a,893a7b87-7864-4071-9034-ef018527dfe4,3c0b65f3-4a2e-4dfe-9fff-8d50b4a0d4b9
91,41,10:42:16,ea293774-3b94-47fa-baa6-734c1b2ffe9b,c6e8ec1d-764a-424f-9ebc-dd9d2fa2c85a,33b099f8-0402-48ef-9037-a60aa4bce846,979ee368-6d97-4672-8835-a989c41cea07
31,13,12:10:19,684a6638-8d30-436c-9442-5dbf24298ebd,93ef4b54-9469-40ca-98df-42ab3ea020b1,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,0cb5e2fb-1619-4ae9-b6da-c47aadf99cd8
50,29,11:34:08,fec6bc09-a9db-4553-8e78-dc09c0c6a638,7d4e6754-f0fb-41be-ad19-00f1e8f9a19d,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,6e274a72-22d3-4847-b069-f7c9b3ccc220
55,71,14:35:48,09a90fae-4954-4b38-bd85-8a2780311bd6,f9a803e7-c09a-4bde-afc1-6db776ab85cc,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,ab4d4ad8-3027-4709-b2e2-8dc13e407923
120,44,14:37:48,bc4c7562-426c-4a2f-b2ee-2f36eee34233,32dd6eda-0c75-416d-8aa6-9eae9bb233c1,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,54260baa-8245-4d3b-b1e6-3e82e9fd2235
61,40,12:57:32,710dc3ed-d372-4b57-a49f-0578966b8d80,53a29ece-c4fd-448b-be00-236a9defe98a,33b099f8-0402-48ef-9037-a60aa4bce846,ab4d4ad8-3027-4709-b2e2-8dc13e407923
113,35,12:10:15,db85dce3-a5e7-480e-9cdd-e1b3522bec99,6f14ef68-b11a-472a-919f-6ddea44a9deb,33b099f8-0402-48ef-9037-a60aa4bce846,4734d7a7-2c20-4684-b89c-093cb99114ce
30,6,10:54:47,196f2825-1604-42e1-85ac-75926b28ccf1,2a9b7ec1-501a-4d9f-8122-0bf726bb1a34,33b099f8-0402-48ef-9037-a60aa4bce846,7a2bb121-2d43-48b7-be76-00e6450a35db
96,50,11:45:36,80670c5b-2136-44ca-83ae-ffc253452757,02fd295e-0015-42b1-9b29-bf6dc39ab382,7223e7d4-cda4-4afc-8362-8144ed32ee3c,54260baa-8245-4d3b-b1e6-3e82e9fd2235
48,7,15:17:19,eb57d156-f76f-4a00-b3b5-8d7e3c38ff79,1a0dcfa1-76b8-448f-a2f6-ed03296fd3a1,893a7b87-7864-4071-9034-ef018527dfe4,730e2c8c-34af-48ff-aba8-9d8a63115b00
42,29,12:04:07,09a90fae-4954-4b38-bd85-8a2780311bd6,7d4e6754-f0fb-41be-ad19-00f1e8f9a19d,893a7b87-7864-4071-9034-ef018527dfe4,3c0b65f3-4a2e-4dfe-9fff-8d50b4a0d4b9
109,38,15:25:56,e82ff5b0-5717-4e59-aa7d-38309aac71cf,f87090ae-69fb-4f69-9f4e-c87abcc3d27b,893a7b87-7864-4071-9034-ef018527dfe4,8931c91d-1a88-4444-bca6-5a7388b5e09e
111,29,15:00:32,644ec9bb-27d7-41ad-acf8-f3e9eb2f8bc3,7d4e6754-f0fb-41be-ad19-00f1e8f9a19d,893a7b87-7864-4071-9034-ef018527dfe4,ab135e86-b83d-4dda-a54b-be2e164ddc68
108,7,12:56:00,0453092d-9249-43aa-aa5b-1164b794a5c5,1a0dcfa1-76b8-448f-a2f6-ed03296fd3a1,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,9f22e019-0669-46f2-bc2d-780789d18165
66,58,12:17:13,76cc18da-ec71-45eb-92e4-ff1ad493eeb7,f5105c5e-8a96-4b2d-905c-69d80279db3d,33b099f8-0402-48ef-9037-a60aa4bce846,4c86502a-e03d-4a73-93f9-28f6ba759dfe
45,75,12:57:33,73b8058a-5e13-4f5f-b2e3-3035962b48b6,ac00dc82-b3f2-450e-bcda-734209690621,893a7b87-7864-4071-9034-ef018527dfe4,cbdfccce-20b6-4f0d-94c7-cb581466470a
3,53,12:18:14,f19a6288-ae4f-47e4-818d-37bd83a41e0f,cba43d3d-f644-43d5-8aeb-51cace6e1ab2,7223e7d4-cda4-4afc-8362-8144ed32ee3c,ab135e86-b83d-4dda-a54b-be2e164ddc68
79,15,13:56:10,69621d3f-ec6c-4b99-808b-1a79c515ef6d,46529716-ad6d-48a8-b322-26a5ad474923,ba6177ca-9625-484c-80f5-07af9d11cc52,737ac47e-7ece-4681-88c6-160e424a3e93
100,80,14:20:59,eb57d156-f76f-4a00-b3b5-8d7e3c38ff79,059253eb-a668-4445-93ce-0708394f9991,ba6177ca-9625-484c-80f5-07af9d11cc52,4fcf0474-7fdb-42ea-9765-9ba62b6efa08
36,6,10:54:18,e3d8dc53-75e2-4d1a-8536-66dca8ef33ed,2a9b7ec1-501a-4d9f-8122-0bf726bb1a34,33b099f8-0402-48ef-9037-a60aa4bce846,af3b0bdd-4315-4a27-9e7f-efab3a12e319
110,66,10:55:19,886e6190-0711-4efd-9b67-653e53c7598e,bc945726-d2ba-4756-9c0b-4b2ba663e207,ba6177ca-9625-484c-80f5-07af9d11cc52,04262ea4-8085-4662-bc23-ab0b6177c969
2,35,11:26:24,80849bc4-3697-4e15-be66-70267e469b64,6f14ef68-b11a-472a-919f-6ddea44a9deb,7223e7d4-cda4-4afc-8362-8144ed32ee3c,4fa5ea1b-754e-4429-bd67-28f590abc8d5
45,71,12:57:33,73b8058a-5e13-4f5f-b2e3-3035962b48b6,f9a803e7-c09a-4bde-afc1-6db776ab85cc,893a7b87-7864-4071-9034-ef018527dfe4,cbdfccce-20b6-4f0d-94c7-cb581466470a
53,27,12:43:14,9cc7d0b5-3aff-4426-a16c-90d8100a7e90,6d4c02cf-c00f-4636-8dee-2b96101bbaf8,ba6177ca-9625-484c-80f5-07af9d11cc52,af42f754-7b9a-404d-be9e-aec20ff43f75
19,72,11:55:57,87cb0bea-8a76-44ca-87fe-10503b364619,1d2cf1f0-7b62-46f4-b098-b9c43b7a68ff,7223e7d4-cda4-4afc-8362-8144ed32ee3c,9f22e019-0669-46f2-bc2d-780789d18165
34,16,11:50:48,183fe66b-43d1-43e8-8342-627688642b39,9b040fae-5682-491e-b564-382d04d169b4,7223e7d4-cda4-4afc-8362-8144ed32ee3c,e09a565b-d4bd-49c3-b366-e7bde2cc41f6
57,29,14:17:47,5e9512d7-a5ff-4a1e-92d1-8e92572242e2,7d4e6754-f0fb-41be-ad19-00f1e8f9a19d,ba6177ca-9625-484c-80f5-07af9d11cc52,78d0d27a-ccdc-4133-87c9-68feb4125411
57,27,14:17:47,bd650cdb-4ba1-4e39-9661-ee96f7ddea54,6d4c02cf-c00f-4636-8dee-2b96101bbaf8,ba6177ca-9625-484c-80f5-07af9d11cc52,78d0d27a-ccdc-4133-87c9-68feb4125411
55,71,14:35:48,fec6bc09-a9db-4553-8e78-dc09c0c6a638,f9a803e7-c09a-4bde-afc1-6db776ab85cc,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,ab4d4ad8-3027-4709-b2e2-8dc13e407923
84,75,14:51:27,dff86539-5565-41fc-90c7-6b97e08964bb,ac00dc82-b3f2-450e-bcda-734209690621,ba6177ca-9625-484c-80f5-07af9d11cc52,0cb5e2fb-1619-4ae9-b6da-c47aadf99cd8
95,53,14:18:26,b48aaece-8f94-4b1a-aa3c-8d3602d7d796,af9c6b09-a9c2-42ef-9365-467beffa0162,893a7b87-7864-4071-9034-ef018527dfe4,bed3225d-29d9-4a05-9ba0-9d5567de74fc
94,80,14:20:14,87cb0bea-8a76-44ca-87fe-10503b364619,059253eb-a668-4445-93ce-0708394f9991,7223e7d4-cda4-4afc-8362-8144ed32ee3c,ab4d4ad8-3027-4709-b2e2-8dc13e407923
56,35,14:19:40,eb57d156-f76f-4a00-b3b5-8d7e3c38ff79,6f14ef68-b11a-472a-919f-6ddea44a9deb,7223e7d4-cda4-4afc-8362-8144ed32ee3c,0cf19f27-b7c9-4f52-b43a-e2e43052802e
93,15,12:35:01,b93ef2f0-0e28-41f5-93bf-28f273981d27,46529716-ad6d-48a8-b322-26a5ad474923,ba6177ca-9625-484c-80f5-07af9d11cc52,11b6d21e-b732-440c-b3c4-75a68d50cabb
13,54,13:03:59,c459da8c-8e90-4b45-bc9e-03b1bc0ad507,6fdc24cf-adbc-4666-a5ef-f4eadab29b75,7223e7d4-cda4-4afc-8362-8144ed32ee3c,3c62b973-6cc7-4495-aefe-d518df84ac51
107,58,15:26:10,99f7a113-554c-4d90-842e-54db9bcdcc99,f5105c5e-8a96-4b2d-905c-69d80279db3d,ba6177ca-9625-484c-80f5-07af9d11cc52,6df16d2f-9e2d-47a8-82b2-6dff6d57477e
117,27,13:21:40,e3d8dc53-75e2-4d1a-8536-66dca8ef33ed,6d4c02cf-c00f-4636-8dee-2b96101bbaf8,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,bed3225d-29d9-4a05-9ba0-9d5567de74fc
68,54,10:45:25,0a44298f-9bb5-4a2c-a3a5-168ce35a10b7,6fdc24cf-adbc-4666-a5ef-f4eadab29b75,7223e7d4-cda4-4afc-8362-8144ed32ee3c,0cb6e25d-ecf9-49db-ac69-318d3f504ab3
114,53,12:01:46,4af9c266-236a-46f2-8355-836799422411,cba43d3d-f644-43d5-8aeb-51cace6e1ab2,7223e7d4-cda4-4afc-8362-8144ed32ee3c,11b6d21e-b732-440c-b3c4-75a68d50cabb
28,21,15:11:33,6b21dea8-760f-420a-b9a1-dc0ef06eea81,b478e166-3d2f-419c-a030-6207f705b1f7,893a7b87-7864-4071-9034-ef018527dfe4,652ae5b4-c1c2-4b15-bd7f-e9b30d15271c
37,39,14:29:45,06d0bf9c-e052-4282-9aa1-75d7428cb0c9,1ce52ef3-0e76-4572-ac51-d31a0d5f666f,33b099f8-0402-48ef-9037-a60aa4bce846,4734d7a7-2c20-4684-b89c-093cb99114ce
45,71,12:57:33,691d77af-b1cc-46b4-aa3d-ad816765d786,f9a803e7-c09a-4bde-afc1-6db776ab85cc,893a7b87-7864-4071-9034-ef018527dfe4,cbdfccce-20b6-4f0d-94c7-cb581466470a
8,71,10:35:22,37d8a24a-a215-42c4-b2c3-a67634100fce,f9a803e7-c09a-4bde-afc1-6db776ab85cc,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,67bffd58-343b-496a-9d2e-d7b0722bc7fc
75,17,11:54:28,0c84cf06-c43e-4e3e-904a-0fd07604b36d,8f3f5c1c-e470-4ed5-8f4e-e19b750344cd,7223e7d4-cda4-4afc-8362-8144ed32ee3c,78d0d27a-ccdc-4133-87c9-68feb4125411
62,71,13:27:56,cb696442-54bd-4b85-998b-e60eea75b2f0,f9a803e7-c09a-4bde-afc1-6db776ab85cc,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,bed3225d-29d9-4a05-9ba0-9d5567de74fc
35,40,15:29:30,ca45b302-f8bd-4314-bc78-6921fc3a7228,53a29ece-c4fd-448b-be00-236a9defe98a,893a7b87-7864-4071-9034-ef018527dfe4,af42f754-7b9a-404d-be9e-aec20ff43f75
30,12,10:54:47,8681fafb-2c76-4b28-a004-573c13de92eb,741a3a6b-8f1f-4c32-821f-901fc675469a,33b099f8-0402-48ef-9037-a60aa4bce846,7a2bb121-2d43-48b7-be76-00e6450a35db
44,35,11:22:22,9cc7d0b5-3aff-4426-a16c-90d8100a7e90,6f14ef68-b11a-472a-919f-6ddea44a9deb,7223e7d4-cda4-4afc-8362-8144ed32ee3c,af42f754-7b9a-404d-be9e-aec20ff43f75
92,74,11:48:02,cb696442-54bd-4b85-998b-e60eea75b2f0,2150d95a-0250-430d-be4d-be35a9852d45,7223e7d4-cda4-4afc-8362-8144ed32ee3c,b68f5f8a-8cfa-413f-bebd-ad541bf97554
69,7,15:18:39,6fcaf903-ad27-46a7-aa87-d21d3d36a284,1a0dcfa1-76b8-448f-a2f6-ed03296fd3a1,7223e7d4-cda4-4afc-8362-8144ed32ee3c,ab135e86-b83d-4dda-a54b-be2e164ddc68
62,71,13:27:56,fec6bc09-a9db-4553-8e78-dc09c0c6a638,f9a803e7-c09a-4bde-afc1-6db776ab85cc,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,bed3225d-29d9-4a05-9ba0-9d5567de74fc
61,40,12:57:32,9024a88d-a032-43bc-bbf3-9919bee3feb8,53a29ece-c4fd-448b-be00-236a9defe98a,33b099f8-0402-48ef-9037-a60aa4bce846,ab4d4ad8-3027-4709-b2e2-8dc13e407923
11,66,13:34:27,8638a8b5-c144-4f2b-b194-7c208d30ef19,bc945726-d2ba-4756-9c0b-4b2ba663e207,33b099f8-0402-48ef-9037-a60aa4bce846,4bcad440-5ee4-48f1-83d2-24d36df40671
34,38,11:50:48,89e2a9d4-78b6-47e4-8e39-5d2af642c849,f87090ae-69fb-4f69-9f4e-c87abcc3d27b,7223e7d4-cda4-4afc-8362-8144ed32ee3c,e09a565b-d4bd-49c3-b366-e7bde2cc41f6
73,29,10:57:46,06d0bf9c-e052-4282-9aa1-75d7428cb0c9,fc696b18-b0e1-41b1-9dbe-ea5d5be20207,33b099f8-0402-48ef-9037-a60aa4bce846,f444b5f0-e135-45d8-b41a-a4fd86abeb2b
118,54,11:51:14,1195bd14-e901-4100-b209-a5f406ce21fc,6fdc24cf-adbc-4666-a5ef-f4eadab29b75,33b099f8-0402-48ef-9037-a60aa4bce846,0d31eac5-8956-40a8-85ba-57fcf95a7537
87,47,14:19:55,89e2a9d4-78b6-47e4-8e39-5d2af642c849,8cdb6c46-8740-431e-a874-379fa4fdcc26,33b099f8-0402-48ef-9037-a60aa4bce846,0cb5e2fb-1619-4ae9-b6da-c47aadf99cd8
48,7,15:17:19,bd650cdb-4ba1-4e39-9661-ee96f7ddea54,1a0dcfa1-76b8-448f-a2f6-ed03296fd3a1,893a7b87-7864-4071-9034-ef018527dfe4,730e2c8c-34af-48ff-aba8-9d8a63115b00
92,40,11:48:02,20296708-9ace-404b-9e16-13725009dfc6,53a29ece-c4fd-448b-be00-236a9defe98a,7223e7d4-cda4-4afc-8362-8144ed32ee3c,b68f5f8a-8cfa-413f-bebd-ad541bf97554
14,40,14:37:30,af681eab-1a52-4f09-942b-150072af52bd,53a29ece-c4fd-448b-be00-236a9defe98a,7223e7d4-cda4-4afc-8362-8144ed32ee3c,4c86502a-e03d-4a73-93f9-28f6ba759dfe
117,58,13:21:40,b34bbbeb-1433-4a3f-a827-f837e30c9c5c,f5105c5e-8a96-4b2d-905c-69d80279db3d,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,bed3225d-29d9-4a05-9ba0-9d5567de74fc
97,26,11:19:30,47b7db14-6a5f-4cdd-a7e1-74db7c91fe6a,00d6bb05-b5e8-4fce-aa3d-f80b6b1625d0,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,7eb4eb10-3ca2-45a7-9190-109f6af4298e
80,21,13:21:53,59580614-e2a5-4cf3-8949-d2c052ff650e,b478e166-3d2f-419c-a030-6207f705b1f7,33b099f8-0402-48ef-9037-a60aa4bce846,964a4026-928d-4a3d-9cb7-602da847c488
33,67,14:41:02,5107a419-52b5-4966-822c-44024185830f,188d1b4b-000e-4981-b446-53352bb5f50b,ba6177ca-9625-484c-80f5-07af9d11cc52,048854ec-efd8-4782-bd3e-dafbe052bcdc
99,58,10:53:15,2069b1a8-981f-4fda-b324-1b92d194b05e,f5105c5e-8a96-4b2d-905c-69d80279db3d,7223e7d4-cda4-4afc-8362-8144ed32ee3c,7a2bb121-2d43-48b7-be76-00e6450a35db
33,67,14:41:02,db85dce3-a5e7-480e-9cdd-e1b3522bec99,188d1b4b-000e-4981-b446-53352bb5f50b,ba6177ca-9625-484c-80f5-07af9d11cc52,048854ec-efd8-4782-bd3e-dafbe052bcdc
101,80,14:56:00,ca45b302-f8bd-4314-bc78-6921fc3a7228,059253eb-a668-4445-93ce-0708394f9991,33b099f8-0402-48ef-9037-a60aa4bce846,4cf97f7a-8211-466b-a563-30e735e6e4d1
92,74,11:48:02,2df911c5-9917-46e2-94ca-1a1752cebe45,2150d95a-0250-430d-be4d-be35a9852d45,7223e7d4-cda4-4afc-8362-8144ed32ee3c,b68f5f8a-8cfa-413f-bebd-ad541bf97554
48,67,15:17:19,b48aaece-8f94-4b1a-aa3c-8d3602d7d796,681afce8-5399-49db-9f50-918bd2a52003,893a7b87-7864-4071-9034-ef018527dfe4,730e2c8c-34af-48ff-aba8-9d8a63115b00
16,37,12:50:20,73b8058a-5e13-4f5f-b2e3-3035962b48b6,74fcce11-bb66-40e2-bb0f-7a130ef03870,33b099f8-0402-48ef-9037-a60aa4bce846,9f22e019-0669-46f2-bc2d-780789d18165
119,41,14:33:12,6b5112e7-00c7-4639-9865-8912803bc200,c6e8ec1d-764a-424f-9ebc-dd9d2fa2c85a,7223e7d4-cda4-4afc-8362-8144ed32ee3c,048854ec-efd8-4782-bd3e-dafbe052bcdc
91,39,10:42:16,5107a419-52b5-4966-822c-44024185830f,1ce52ef3-0e76-4572-ac51-d31a0d5f666f,33b099f8-0402-48ef-9037-a60aa4bce846,979ee368-6d97-4672-8835-a989c41cea07
48,7,15:17:19,9ac9f28c-d6f3-4f5b-96e0-07889bfdb737,1a0dcfa1-76b8-448f-a2f6-ed03296fd3a1,893a7b87-7864-4071-9034-ef018527dfe4,730e2c8c-34af-48ff-aba8-9d8a63115b00
5,53,11:37:09,b34bbbeb-1433-4a3f-a827-f837e30c9c5c,af9c6b09-a9c2-42ef-9365-467beffa0162,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,54260baa-8245-4d3b-b1e6-3e82e9fd2235
119,66,14:33:12,3c0088cd-eced-4b2f-809c-6000751f108a,bc945726-d2ba-4756-9c0b-4b2ba663e207,7223e7d4-cda4-4afc-8362-8144ed32ee3c,048854ec-efd8-4782-bd3e-dafbe052bcdc
103,15,15:18:15,e5b9b932-0981-49ae-9602-10c55c5c3daf,46529716-ad6d-48a8-b322-26a5ad474923,33b099f8-0402-48ef-9037-a60aa4bce846,0cb5e2fb-1619-4ae9-b6da-c47aadf99cd8
120,12,14:37:48,bc4c7562-426c-4a2f-b2ee-2f36eee34233,fa829ea9-4530-4078-bf1f-5952e7fde22e,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,54260baa-8245-4d3b-b1e6-3e82e9fd2235
113,21,12:10:15,5107a419-52b5-4966-822c-44024185830f,b478e166-3d2f-419c-a030-6207f705b1f7,33b099f8-0402-48ef-9037-a60aa4bce846,4734d7a7-2c20-4684-b89c-093cb99114ce
18,54,11:31:03,96fdfea9-b389-4e8c-a89a-52110ded60c7,6fdc24cf-adbc-4666-a5ef-f4eadab29b75,ba6177ca-9625-484c-80f5-07af9d11cc52,04262ea4-8085-4662-bc23-ab0b6177c969
76,27,13:41:22,87cb0bea-8a76-44ca-87fe-10503b364619,6d4c02cf-c00f-4636-8dee-2b96101bbaf8,33b099f8-0402-48ef-9037-a60aa4bce846,b68f5f8a-8cfa-413f-bebd-ad541bf97554
42,72,12:04:07,fec6bc09-a9db-4553-8e78-dc09c0c6a638,1d2cf1f0-7b62-46f4-b098-b9c43b7a68ff,893a7b87-7864-4071-9034-ef018527dfe4,3c0b65f3-4a2e-4dfe-9fff-8d50b4a0d4b9
33,58,14:41:02,ea293774-3b94-47fa-baa6-734c1b2ffe9b,f5105c5e-8a96-4b2d-905c-69d80279db3d,ba6177ca-9625-484c-80f5-07af9d11cc52,048854ec-efd8-4782-bd3e-dafbe052bcdc
44,53,11:22:22,76cc18da-ec71-45eb-92e4-ff1ad493eeb7,cba43d3d-f644-43d5-8aeb-51cace6e1ab2,7223e7d4-cda4-4afc-8362-8144ed32ee3c,af42f754-7b9a-404d-be9e-aec20ff43f75
18,29,11:31:03,96fdfea9-b389-4e8c-a89a-52110ded60c7,fc696b18-b0e1-41b1-9dbe-ea5d5be20207,ba6177ca-9625-484c-80f5-07af9d11cc52,04262ea4-8085-4662-bc23-ab0b6177c969
42,29,12:04:07,20296708-9ace-404b-9e16-13725009dfc6,7d4e6754-f0fb-41be-ad19-00f1e8f9a19d,893a7b87-7864-4071-9034-ef018527dfe4,3c0b65f3-4a2e-4dfe-9fff-8d50b4a0d4b9
55,71,14:35:48,69621d3f-ec6c-4b99-808b-1a79c515ef6d,f9a803e7-c09a-4bde-afc1-6db776ab85cc,3027aaeb-1dfd-4cfa-95fa-c880679ed33d,ab4d4ad8-3027-4709-b2e2-8dc13e407923
70,12,12:10:59,87cb0bea-8a76-44ca-87fe-10503b364619,fa829ea9-4530-4078-bf1f-5952e7fde22e,ba6177ca-9625-484c-80f5-07af9d11cc52,7eb4eb10-3ca2-45a7-9190-109f6af4298e
95,37,14:18:26,bd650cdb-4ba1-4e39-9661-ee96f7ddea54,74fcce11-bb66-40e2-bb0f-7a130ef03870,893a7b87-7864-4071-9034-ef018527dfe4,bed3225d-29d9-4a05-9ba0-9d5567de74fc
87,67,14:19:55,886e6190-0711-4efd-9b67-653e53c7598e,681afce8-5399-49db-9f50-918bd2a52003,33b099f8-0402-48ef-9037-a60aa4bce846,0cb5e2fb-1619-4ae9-b6da-c47aadf99cd8
29,37,10:47:04,97c8420e-0765-4756-a626-ad98cb373f3a,74fcce11-bb66-40e2-bb0f-7a130ef03870,33b099f8-0402-48ef-9037-a60aa4bce846,3c62b973-6cc7-4495-aefe-d518df84ac51
44,7,11:22:22,b6aae40a-4c9d-44c1-93e0-0b37801d395c,1a0dcfa1-76b8-448f-a2f6-ed03296fd3a1,7223e7d4-cda4-4afc-8362-8144ed32ee3c,af42f754-7b9a-404d-be9e-aec20ff43f75
